md5,title,base_level,prediction,ability,player_count,clear_count,est_level
b5ac8582091269f60ed0d5f711c603bd,Lacrimosa [SP Insane],32.0,0.5609841847612697,-0.34751930832862854,9.0,4.0,31.971069404269333
b35a6c8517799d3ff783275d7720a6a1,Death Opera -Eclipse-,32.0,0.558423338600107,-0.4912431836128235,62.0,28.0,31.973630250430496
38e8eec9831456f09e51ef1f89a4035e,Subjection Method [人を怒らせる方法],32.0,0.5566119572430824,-0.5200780034065247,16.0,7.0,31.975441631787522
cc49d9845cc9af02177308b20290e148,Disco Balls -Genocide-,32.0,0.5543334127261182,-0.6248894333839417,30.0,19.0,31.977720176304484
44d20d9a0970f27dcff847b58cc83ae4,Parousia [ANOTHER＋],32.0,0.5519362760664525,-0.38794657588005066,87.0,43.0,31.98011731296415
1197f152dab8ad0d4485c2f5d6efaeaf,Ladymade corestar [DELAYMASTER],32.0,0.551757209868101,-0.4710361659526825,101.0,50.0,31.980296379162503
454d2e6762491f09893e0e6c605e115a,C.T.C. [c.t.c.],32.0,0.5497061461593882,-0.4207804799079895,40.0,20.0,31.982347442871216
01e0d67a5ba44cd57168ede127bfba3c,HOOKER [Gratte Ciel],32.0,0.5496040200533333,-0.5498693585395813,25.0,17.0,31.98244956897727
ad5917cc6e4c4c681cfc2e91620e3eb8,JUMMER -Delayed-,32.0,0.5485858546547013,-0.4811282455921173,36.0,18.0,31.9834677343759
9971d0309c48ff36bc5ae0cbc57b6dda,Prismrose [SP CATACLYSM],32.0,0.546518162767078,-0.3504515290260315,33.0,20.0,31.985535426263525
dfa03b5772241cbec0945ebc7a41b964,Angel dust -C17H25N-,32.0,0.5459860615479138,-0.5907860398292542,45.0,21.0,31.98606752748269
dd93b8ee483f04d739a4d444d83d4cee,ゼイタクするまで抱きしめて [SEXY],32.0,0.5456105989031389,-0.6858735680580139,33.0,14.0,31.986442990127465
080f9c36fca8e43b7fe686254404b851,夢、幻。 [INFERNO],32.0,0.543533475509908,-0.4451606571674347,102.0,44.0,31.988520113520696
d1a34b61187c244f836f2a0d4e2a7d3a,Lonely Hina,32.0,0.5420255137357064,-0.4490075409412384,69.0,33.0,31.990028075294894
83b0c5fde2a20ebbcdd661ae58e1be06,Smiling [Hexagon],32.0,0.5415568697843819,-0.3703944683074951,70.0,31.0,31.99049671924622
ecd9bd3277721b826f9e361b564c279a,月と狼と砂糖菓子 [Lunatic],32.0,0.5405630332759614,-0.748917818069458,61.0,39.0,31.99149055575464
92c17bd0a162737306cbc32db07ed985,Don't Make Me One -To The Future-,32.0,0.5385611828638032,-0.3602825105190277,41.0,17.0,31.993492406166798
1e62d6f6394c0be0a87a8850f1f92c1a,フロンティア↑↑エクスプローラー [GALAXY],32.0,0.5371137719534608,-0.6584615707397461,30.0,17.0,31.994939817077142
6d719c9a8e05a0b7e2aaf7100b488d3b,Reality [EX],32.0,0.5366159183779752,-0.3720276951789856,58.0,24.0,31.995437670652628
375e655a00423b9814145776eb081ad9,char fleuri [Etude],32.0,0.534658868171153,-0.5628260970115662,20.0,11.0,31.99739472085945
c4881e70dfc2f65aca4e07d813425e4d,ヒメタイプ [Excelsior_Fix],32.0,0.5346102921545453,-0.38039225339889526,47.0,23.0,31.997443296876057
cd69c9ad8fdc2e11340361aaccecd9e7,Cassiopeia [7 穴座],32.0,0.5336263187438715,-0.6566076874732971,75.0,40.0,31.998427270286733
6112e485c3d9716724b73d5c7af07814,RAY (EXCELSIOR),32.0,0.5335695003501677,-0.34251123666763306,37.0,16.0,31.998484088680435
368676fc9f3e701d163231eaf0788edb,Heart Melting Color [ ],32.0,0.5330748406547903,-0.791948676109314,38.0,21.0,31.998978748375812
75c3582014ccff736fd5d2f5ce22f7d0,eth剣 [INFELNO],32.0,0.4479059584966911,-0.8617178797721863,82.0,36.0,32.0
b2f494e41d3cfa8cee92a52e720dd848,Flashdance [Hexagon],32.0,0.5233510875421367,-0.6797415018081665,62.0,32.0,32.0
a597752081cb02d716d0ed1e16f6a158,！？ -Despair-,32.0,0.5179251065414566,-0.4384237825870514,24.0,13.0,32.0
e3929f195cd1876b1f90b2962b75625a,Dark Sky [yumether],32.0,0.4805017276475774,-0.45534858107566833,63.0,27.0,32.0
cf6201d2d84cd20628320ccaba9de49e,WE ARE HARDCORE [ARE YOU READY?],32.0,0.5222998876909187,-0.7224830389022827,25.0,11.0,32.0
